"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"334208","Domino Sugar - Premium Pure Cane, Granulated white (CT1) - NFY040Y2W","","","","","Retail store","","","WATERBURY","Publix Super Market","CT","4920004350"
"334209","C&H, Sugar, Granulated, White (CO2) - NFY040Y32","","","","","Retail store","","","DENVER","Safeway","CO","1580003048"
"334210","Domino Sugar - Premium Pure Cane, Granulated white (IN1) - NFY040Y3H","","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","4920004550"
"334215","Domino Sugar - Premium Pure Cane, Granulated white (FL1) - NFY040Y6K","","","","","Retail store","","","LAKE WORTH","Publix Super Market","FL","4920004625"
"334216","C&H, Sugar, Granulated white (MO1) - NFY040Y30","","","","","Retail store","07Y23","","BELTON","Price Chopper Supermarket","MO","1580003048"
"334217","Domino Sugar - Premium Pure Cane, Granulated white (NY1) - NFY040Y3B","","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","4920004350"
"334222","Safeway Fine Granulated Sugar, Granulated white (CO2) - NFY040Y2Z","","","","","Retail store","","","DENVER","Safeway","CO","2113025007"
"334223","Kroger Sugar, Granulated white (IN1) - NFY040Y3G","2008-02-10","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","1111085575"
"334228","Domino Sugar - Premium Pure Cane, Granulated white (AL 1) - NFY040Y3E","","","","","Retail store","","","TRUSSVILLE","Food World","AL","4920004625"
"334229","C&H, Sugar, Granulated, White (CA1) - NFY040Y3D","","","","","Retail store","","","PARADISE","Safeway","CA","1580003048"
"334230","Domino Sugar - Premium Pure Cane, Granulated white (MI1) - NFY040Y2X","","","","","Retail store","","","PORT HURON","Kroger Store","MI","4920004350"
"334236","Best Choice Sugar, Granulated white (MO1) - NFY040Y33","","","","","Retail store","B3W52A5","","BELTON ","Price Chopper Supermarket","MO","7003860200"
"334241","Safeway Fine Granulated Sugar, Granulated white (CA1) - NFY040Y3A","","","","","Retail store","","","PARADISE","Safeway","CA","2113025008"
"334242","Kroger Sugar, Granulated white (MI1) - NFY040Y36","2008-02-09","","","","Retail store","","","PORT HURON","Kroger Store","MI","1111085589"
"334243","Safeway Fine Granulated Sugar, Granulated white (CA1) - NFY040Y39","","","","","Retail store","","","PARADISE","Safeway","CA","2113025008"
"334249","Sweet And Sour Pork (pork only), Keilly Chinese Restaurant, NY, package wgt. 364.9 - NFY0904DE","","","","","Retail store","","","FLUSHING","Keilly Chinese Restaurant","NY",""
"334250","Sweet And Sour Pork (sauce only), Keilly Chinese Restaurant, NY, package wgt. 329.2 - NFY0904DH","","","","","Retail store","","","FLUSHING","Keilly Chinese Restaurant","NY",""
"334251","Sweet And Sour Pork (sauce included in bag), Great Wall Chinese Rest, IN, package wgt. 521 - NFY0905CK","","","","","Retail store","","","ANDERSON","Great Wall Chinese Buffet","IN",""
"334268","Sweet And Sour Pork, First Hunan Chef Wong, CA, package wgt. 687.2 - NFY0904CK","","","","","Retail store","","","PLEASANTON","First Hunan Chef Wong","CA",""
"334269","Sweet And Sour Pork (sauce mixed in), Yun Yum Chinese Rest, NC, package wgt. 505.7 - NFY0905CR","","","","","Retail store","","","HILLSBOROUGH","Yun Yum Chinese Restaurant","NC",""
"334286","Sweet And Sour Pork, Chin Dynasty, CA, package wgt. 550.6 - NFY0905C1","","","","","Retail store","","","PARADISE","Chin Dynasty","CA",""
"334287","Sweet And Sour Pork, Hunan House, VA, package wgt. 255.3 - NFY0905CT","","","","","Retail store","","","CHRISTIANSBURG","Hunan House","VA",""
"334288","Sweet And Sour Pork (sauce only), Hunan House, VA, package wgt. 173.6 - NFY0905CX","","","","","Retail store","","","CHRISTIANSBURG","Hunan House","VA",""
"334305","Sweet And Sour Pork (sauce only), Great Wall Chinese, MI, package wgt. 251 - NFY0905CH","","","","","Retail store","","","PORT HURON","Great Wall Chinese Restaurant","MI",""
"334306","Sweet And Sour Pork (pork only), China Garden, VA, package wgt. 491.1 - NFY0905H8","","","","","Retail store","","","CHRISTIANSBURG","China Garden","VA",""
"334307","Sweet And Sour Pork (pork only), Great Wall Chinese, MI, package wgt. 483.9 - NFY0905CF","","","","","Retail store","","","PORT HURON","Great Wall Chinese Restaurant","MI",""
"334308","Sweet And Sour Pork (sauce only), China Garden, VA, package wgt. 253.5 - NFY0905HB","","","","","Retail store","","","CHRISTIANSBURG","China Garden","VA",""
"334324","Sweet And Sour Pork (sauce only), Hong Kong Chinese, CT, package wgt. 138.6 - NFY0904I7","","","","","Retail store","","","WATERBURY ","Hong Kong Chinese Restaurant","CT",""
"334325","Sweet And Sour Pork (pork only), Palace Chinese Rest, CO, package wgt. 548.7 - NFY0905C5","","","","","Retail store","","","DENVER","Palace Chinese Restaurant","CO",""
"334326","Sweet And Sour Pork (pork only), Hong Kong Chinese, CT, package wgt. 329.6 - NFY0904I5","","","","","Retail store","","","WATERBURY ","Hong Kong Chinese Restaurant","CT",""
"334327","Sweet And Sour Pork (sauce only), Palace Chinese Rest, CO, package wgt. 242.7 - NFY0905C7","","","","","Retail store","","","DENVER","Palace Chinese Restaurant","CO",""
"334343","Sweet And Sour Pork (pork only), Dragon Palace, WV, package wgt. 429.8 - NFY0905CZ","","","","","Retail store","","","PRINCETON","Dragon Palace","WV",""
"334344","Sweet And Sour Pork (pork only), Double Dragon, VA, package wgt. 322.7 - NFY0905D4","","","","","Retail store","","","BLACKSBURG","Double Dragon","VA",""
"334345","Sweet And Sour Pork (sauce only), Dragon Palace, WV, package wgt. 265.9 - NFY0905D1","","","","","Retail store","","","PRINCETON","Dragon Palace","WV",""
"334346","Sweet And Sour Pork (sauce only), Double Dragon, VA, package wgt. 132.8 - NFY0905D5","","","","","Retail store","","","BLACKSBURG","Double Dragon","VA",""
"334363","Sweet And Sour Pork (sauce included in bag), Great Wall Chinese Rest, IN, package wgt. 490.3 - NFY0905CL","","","","","Retail store","","","ANDERSON","Great Wall Chinese Buffet","IN",""
"334364","Measures, Sweet And Sour Pork, Great Wall Chinese Rest (IN) - CY09047","","","","","Retail store","","","","","",""
"334365","Sweet And Sour Pork (sauce included in bag), Great Wall Chinese Rest, IN, package wgt. 489.6 - NFY0905CM","","","","","Retail store","","","ANDERSON","Great Wall Chinese Buffet","IN",""
"334370","Sweet And Sour Pork, Chin Dynasty, CA, package wgt. 615.8 - NFY0905C3","","","","","Retail store","","","PARADISE","Chin Dynasty","CA",""
"334371","Measures, Sweet And Sour Pork, Chin Dynasty (CA) - CY0904A","","","","","Retail store","","","","","",""
"334372","Sweet And Sour Pork, Chin Dynasty, CA, package wgt. 622.2 - NFY0905C2","","","","","Retail store","","","PARADISE","Chin Dynasty","CA",""
"334377","Measures, Sweet And Sour Pork, Hunan House (VA) - CY09049","","","","","Retail store","","","","","",""
"334378","Sweet And Sour Pork, Hunan House, VA, package wgt. 249.4 - NFY0905CU","","","","","Retail store","","","CHRISTIANSBURG","Hunan House","VA",""
"334379","Sweet And Sour Pork (sauce only), Hunan House, VA, package wgt. 155 - NFY0905CV","","","","","Retail store","","","CHRISTIANSBURG","Hunan House","VA",""
"334380","Sweet And Sour Pork, Hunan House, VA, package wgt. 237 - NFY0905CS","","","","","Retail store","","","CHRISTIANSBURG","Hunan House","VA",""
"334381","Sweet And Sour Pork (sauce only), Hunan House, VA, package wgt. 148.3 - NFY0905CW","","","","","Retail store","","","CHRISTIANSBURG","Hunan House","VA",""
"334386","Sweet And Sour Pork (sauce mixed in), Yun Yum Chinese Rest, NC, package wgt. 494.9 - NFY0905CQ","","","","","Retail store","","","HILLSBOROUGH","Yun Yum Chinese Restaurant","NC",""
"334387","Sweet And Sour Pork (sauce mixed in), Yun Yum Chinese Rest, NC, package wgt. 486 - NFY0905CP","","","","","Retail store","","","HILLSBOROUGH","Yun Yum Chinese Restaurant","NC",""
"334388","Measures, Sweet And Sour Pork, Yun Yum Chinese Rest (NC) - CY0904C","","","","","Retail store","","","","","",""
"334393","Sweet And Sour Pork (pork only), Keilly Chinese Restaurant, NY, package wgt. 370.6 - NFY0904DF","","","","","Retail store","","","FLUSHING","Keilly Chinese Restaurant","NY",""
"334394","Sweet And Sour Pork (sauce only), Keilly Chinese Restaurant, NY, package wgt. 334.4 - NFY0904DJ","","","","","Retail store","","","FLUSHING","Keilly Chinese Restaurant","NY",""
"334395","Measures, Sweet And Sour Pork, Keilly Chinese Restaurant (NY) - CY09048","","","","","Retail store","","","","","",""
"334396","Sweet And Sour Pork (sauce only), Keilly Chinese Restaurant, NY, package wgt. 378.7 - NFY0904DI","","","","","Retail store","","","FLUSHING","Keilly Chinese Restaurant","NY",""
"334397","Sweet And Sour Pork (pork only), Keilly Chinese Restaurant, NY, package wgt. 370 - NFY0904DG","","","","","Retail store","","","FLUSHING","Keilly Chinese Restaurant","NY",""
"334402","Sweet And Sour Pork, First Hunan Chef Wong, CA, package wgt. 723.1 - NFY0904CL","","","","","Retail store","","","PLEASANTON","First Hunan Chef Wong","CA",""
"334403","Measures, Sweet And Sour Pork, First Hunan Chef Wong (CA) - CY0904B","","","","","Retail store","","","","","",""
"334404","Sweet And Sour Pork, First Hunan Chef Wong, CA, package wgt. 758.9 - NFY0904CJ","","","","","Retail store","","","PLEASANTON","First Hunan Chef Wong","CA",""
"334410","Sweet And Sour Pork (sauce included in cup), Wing Wong BBQ, FL, package wgt. 585.5 - NFY0905CO","","","","","Retail store","","","LAKE WORTH","Wing Wong BBQ","FL",""
"334411","Measures, Sweet And Sour Pork, Wing Wong Bbq (FL) - CY0904F","","","","","Retail store","","","","","",""
"334412","Sweet And Sour Pork (sauce included in cup), Wing Wong BBQ, FL, package wgt. 599.5 - NFY0905CN","","","","","Retail store","","","LAKE WORTH","Wing Wong BBQ","FL",""
"334417","Sweet And Sour Pork (pork only), Palace Chinese Rest, CO, package wgt. 552.1 - NFY0905C6","","","","","Retail store","","","DENVER","Palace Chinese Restaurant","CO",""
"334418","Measures, Sweet And Sour Pork, Palace Chinese Rest (CO) - CY0904D","","","","","Retail store","","","","","",""
"334419","Sweet And Sour Pork (pork only), Palace Chinese Rest, CO, package wgt. 552.8 - NFY0905C4","","","","","Retail store","","","DENVER","Palace Chinese Restaurant","CO",""
"334420","Sweet And Sour Pork (sauce only), Palace Chinese Rest, CO, package wgt. 258 - NFY0905C9","","","","","Retail store","","","DENVER","Palace Chinese Restaurant","CO",""
"334421","Sweet And Sour Pork (sauce only), Palace Chinese Rest, CO, package wgt. 249.3 - NFY0905C8","","","","","Retail store","","","DENVER","Palace Chinese Restaurant","CO",""
"334426","Measures, Sweet And Sour Pork, Hong Kong Chinese (CT) - CY0904E","","","","","Retail store","","","","","",""
"334427","Sweet And Sour Pork (pork only), Hong Kong Chinese, CT, package wgt. 289.9 - NFY0904I6","","","","","Retail store","","","WATERBURY ","Hong Kong Chinese Restaurant","CT",""
"334428","Sweet And Sour Pork (sauce only), Hong Kong Chinese, CT, package wgt. 97.5 - NFY0904I9","","","","","Retail store","","","WATERBURY ","Hong Kong Chinese Restaurant","CT",""
"334429","Sweet And Sour Pork (pork only), Hong Kong Chinese, CT, package wgt. 296.9 - NFY0904I4","","","","","Retail store","","","WATERBURY ","Hong Kong Chinese Restaurant","CT",""
"334430","Sweet And Sour Pork (sauce only), Hong Kong Chinese, CT, package wgt. 118.3 - NFY0904I8","","","","","Retail store","","","WATERBURY ","Hong Kong Chinese Restaurant","CT",""
"334435","Sweet And Sour Pork (pork only), Great Wall Chinese, MI, package wgt. 468.2 - NFY0905CE","","","","","Retail store","","","PORT HURON","Great Wall Chinese Restaurant","MI",""
"334436","Sweet And Sour Pork (sauce only), Great Wall Chinese, MI, package wgt. 166.6 - NFY0905CI","","","","","Retail store","","","PORT HURON","Great Wall Chinese Restaurant","MI",""
"334437","Measures, Sweet And Sour Pork, Great Wall Chinese (MI) - CY0904H","","","","","Retail store","","","","","",""
"334438","Sweet And Sour Pork (pork only), Great Wall Chinese, MI, package wgt. 394.8 - NFY0905CG","","","","","Retail store","","","PORT HURON","Great Wall Chinese Restaurant","MI",""
"334439","Sweet And Sour Pork (sauce only), Great Wall Chinese, MI, package wgt. 290.5 - NFY0905CJ","","","","","Retail store","","","PORT HURON","Great Wall Chinese Restaurant","MI",""
"334444","Measures, Sweet And Sour Pork, China Garden (VA) - CY0904I","","","","","Retail store","","","","","",""
"334445","Sweet And Sour Pork (sauce only), China Garden, VA, package wgt. 230.7 - NFY0905HA","","","","","Retail store","","","CHRISTIANSBURG","China Garden","VA",""
"334446","Sweet And Sour Pork (pork only), China Garden, VA, package wgt. 499 - NFY0905H6","","","","","Retail store","","","CHRISTIANSBURG","China Garden","VA",""
"334447","Sweet And Sour Pork (sauce only), China Garden, VA, package wgt. 221.4 - NFY0905HC","","","","","Retail store","","","CHRISTIANSBURG","China Garden","VA",""
"334448","Sweet And Sour Pork (pork only), China Garden, VA, package wgt. 454.5 - NFY0905H7","","","","","Retail store","","","CHRISTIANSBURG","China Garden","VA",""
"334453","Sweet And Sour Pork (sauce only), Dragon Palace, WV, package wgt. 267.3 - NFY0905D3","","","","","Retail store","","","PRINCETON","Dragon Palace","WV",""
"334454","Sweet And Sour Pork (pork only), Dragon Palace, WV, package wgt. 432.3 - NFY0905CY","","","","","Retail store","","","PRINCETON","Dragon Palace","WV",""
"334455","Sweet And Sour Pork (sauce only), Dragon Palace, WV, package wgt. 271.3 - NFY0905D2","","","","","Retail store","","","PRINCETON","Dragon Palace","WV",""
"334456","Measures, Sweet And Sour Pork, Dragon Palace (WV) - CY0904G","","","","","Retail store","","","","","",""
"334457","Sweet And Sour Pork (pork only), Dragon Palace, WV, package wgt. 443.2 - NFY0905D0","","","","","Retail store","","","PRINCETON","Dragon Palace","WV",""
"334464","Chinese Restaurant, Fried Rice (No Meat) (NY1) - NFY1209DF","","","","","Retail store","","","FLUSHING","MR. CHAN'S RESTAURANT","NY",""
"334468","Chinese Restaurant, Fried Rice (No Meat) (IN1) - NFY1209C5","","","","","Retail store","","","INDIANAPOLIS","PANDA CHINESE RESTAURANT","IN",""
"334472","Chinese Restaurant, Fried Rice (No Meat) (AL1) - NFY1209BQ","","","","","Retail store","","","BIRMINGHAM","HUNAN CUISINE","AL",""
"334473","Chinese Restaurant, Fried Rice (No Meat) (AL1) - NFY1209BR","","","","","Retail store","","","BIRMINGHAM","HUNAN CUISINE","AL",""
"334477","Chinese Restaurant, Fried Rice (No Meat) (IN1) - NFY1209C4","","","","","Retail store","","","INDIANAPOLIS","PANDA CHINESE RESTAURANT","IN",""
"334478","Chinese Restaurant, Fried Rice (No Meat) (NY1) - NFY1209DE","","","","","Retail store","","","FLUSHING","MR. CHAN'S RESTAURANT","NY",""
"334482","Chinese Restaurant, Fried Rice (No Meat) (MO1) - NFY1209CK","","","","","Retail store","","","OLATHE","BOBO CHINESE","KS",""
"334483","Chinese Restaurant, Fried Rice (No Meat) (FL1) - NFY1209EK","","","","","Retail store","","","LAKE WORTH","CHINA KITCHEN","FL",""
"334487","Chinese Restaurant, Fried Rice (No Meat) (NC1) - NFY1209D1","","","","","Retail store","","","HILLSBOROUGH","CHINA FUJI","NC",""
"334491","Chinese Restaurant, Fried Rice (No Meat) (CA1) - NFY1209CC","","","","","Retail store","","","CHICO","HAPPY GARDEN RESTAURANT","CA",""
"334492","Chinese Restaurant, Fried Rice (No Meat) (CA1) - NFY1209CD","","","","","Retail store","","","CHICO","HAPPY GARDEN RESTAURANT","CA",""
"334496","Chinese Restaurant, Fried Rice (No Meat) (CO1) - NFY1209EN","","","","","Retail store","","","LAKEWOOD","PEKING TOKYO EXPRESS","CO",""
"334497","Chinese Restaurant, Fried Rice (No Meat) (CO1) - NFY1209EM","","","","","Retail store","","","LAKEWOOD","PEKING TOKYO EXPRESS","CO",""
"334501","Chinese Restaurant, Fried Rice (No Meat) (NC1) - NFY1209D0","","","","","Retail store","","","HILLSBOROUGH","CHINA FUJI","NC",""
"334502","Chinese Restaurant, Fried Rice (No Meat) (CA2) - NFY1209E0","","","","","Retail store","","","SAN RAMON","King Palace","CA",""
"334510","Chinese Restaurant, Fried Rice (No Meat) (CA2) - NFY1209E1","","","","","Retail store","","","SAN RAMON","King Palace","CA",""
"334514","Chinese Restaurant, Fried Rice (No Meat) (MO1) - NFY1209CL","","","","","Retail store","","","OLATHE","BOBO CHINESE","KS",""
"334518","Chinese Restaurant, Fried Rice (No Meat) (MI1) - NFY1209DN","","","","","Retail store","","","KIMBALL","PEKING KITCHEN","MI",""
"334519","Chinese Restaurant, Fried Rice (No Meat) (MI1) - NFY1209DM","","","","","Retail store","","","KIMBALL","PEKING KITCHEN","MI",""
"334523","Chinese Restaurant, Fried Rice (No Meat) (CT1) - NFY1209CM","","","","","Retail store","","","AVON","CHANG-AN II","CT",""
"334524","Chinese Restaurant, Fried Rice (No Meat) (CT1) - NFY1209CN","","","","","Retail store","","","AVON","CHANG-AN II","CT",""
"334528","Chinese Restaurant, Fried Rice (No Meat) (FL1) - NFY1209EL","","","","","Retail store","","","LAKE WORTH","CHINA KITCHEN","FL",""
"334532","Chinese Restaurant, Fried Rice (No Meat) (OK1) - NFY1209E8","","","","","Retail store","","","TULSA","HAPPY HOUSE","OK",""
"334533","Chinese Restaurant, Fried Rice (No Meat) (OK1) - NFY1209E9","","","","","Retail store","","","TULSA","HAPPY HOUSE","OK",""
"334538","Tamale, Pork, restaurant item, Amigos, Deming, NM - NFY0902Y2","","","","","Restaurant","","","DEMING","Amigos","NM",""
"334547","Tamale, Pork, restaurant item, Zendeja's Mexican, Chino, CA - NFY0902JM","","","","","Restaurant","","","CHINO","Zendeja's Mexican","CA",""
"334556","Tamale, Pork, restaurant item, Tony's Restaurant and Cantina, Houston, TX - NFY0902LM","","","","","Restaurant","","","HOUSTON","Tony's Restaurant and Cantina","TX",""
"334557","Tamale, Pork, restaurant item, El Ausente, Las Vegas, NV - NFY0902JN","","","","","Restaurant","","","LAS VEGAS","El Ausente","NV",""
"334558","Tamale, Pork, restaurant item, Tony's Restaurant and Cantina, Houston, TX - NFY0902LN","","","","","Restaurant","","","HOUSTON","Tony's Restaurant and Cantina","TX",""
"334567","Tamale, Pork, restaurant item, Otaez Mexicatessen, Oakland, CA - NFY0902M5","","","","","Restaurant","","","OAKLAND","Otaez Mexicatessen","CA",""
"334568","Tamale, Pork, restaurant item, Maria's, Chicago, IL - NFY0902JQ","","","","","Restaurant","","","CHICAGO ","Maria's","IL",""
"334569","Tamale, Pork, restaurant item, Maria's, Chicago, IL - NFY0902JS","","","","","Restaurant","","","CHICAGO ","Maria's","IL",""
"334570","Tamale, Pork, restaurant item, Otaez Mexicatessen, Oakland, CA - NFY0902M4","","","","","Restaurant","","","OAKLAND","Otaez Mexicatessen","CA",""
"334571","Tamale, Pork, restaurant item, Maria's, Chicago, IL - NFY0902JU","","","","","Restaurant","","","CHICAGO ","Maria's","IL",""
"334572","Tamale, Pork, restaurant item, Otaez Mexicatessen, Oakland, CA - NFY0902M3","","","","","Restaurant","","","OAKLAND","Otaez Mexicatessen","CA",""
"334573","Tamale, Pork, restaurant item, Maria's, Chicago, IL - NFY0902JO","","","","","Restaurant","","","CHICAGO ","Maria's","IL",""
"334582","Tamale, Pork, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902LL","","","","","Restaurant","","","LOS ANGELES","El Curtido","CA",""
"334583","Tamale, Pork, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902LK","","","","","Restaurant","","","LOS ANGELES","El Curtido","CA",""
"334584","Tamale, Pork, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902LJ","","","","","Restaurant","","","LOS ANGELES","El Curtido","CA",""
"334585","Tamale, Pork, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902LI","","","","","Restaurant","","","LOS ANGELES","El Curtido","CA",""
"334586","Tamale, Pork, restaurant item, El Torito, San Diego, CA - NFY0902LW","","","","","Restaurant","","","SAN DIEGO","El Torito","CA",""
"334607","Tamale, Pork, restaurant item, Costa Del Sol Restaurant, Austin, TX - NFY0902JP","","","","","Restaurant","","","AUSTIN","Costa Del Sol Restaurant","TX",""
"334608","Tamale, Pork, restaurant item, Costa Del Sol Restaurant, Austin, TX - NFY0902JT","","","","","Restaurant","","","AUSTIN","Costa Del Sol Restaurant","TX",""
"334630","Pupusas, Beans, restaurant item, La Original, Oakland, CA - NFY0902M9","","","","","Restaurant","","","OAKLAND","La Original","CA",""
"334631","Pupusas, Beans, restaurant item, La Original, Oakland, CA - NFY0902M8","","","","","Restaurant","","","OAKLAND","La Original","CA",""
"334632","Pupusas, Beans, restaurant item, La Original, Oakland, CA - NFY0902M7","","","","","Restaurant","","","OAKLAND","La Original","CA",""
"334633","Pupusas, Beans, restaurant item, Custcatleco, Chicago, IL - NFY0902IM","","","","","Restaurant","","","CHICAGO","Custcatleco","IL",""
"334634","Pupusas, Beans, restaurant item, La Original, Oakland, CA - NFY0902MA","","","","","Restaurant","","","OAKLAND","La Original","CA",""
"334635","Pupusas, Beans, restaurant item, Custcatleco, Chicago, IL - NFY0902IH","","","","","Restaurant","","","CHICAGO","Custcatleco","IL",""
"334643","Pupusas, Beans, restaurant item, Tony's Restaurant and Cantina, Houston, TX - NFY0902KU","","","","","Restaurant","","","HOUSTON","Tony's Restaurant and Cantina","TX",""
"334644","Pupusas, Beans, restaurant item, Esmeralda's Café, Las Vegas, NV - NFY0902IP","","","","","Restaurant","","","LAS VEGAS","Esmeralda's Caf?","NV",""
"334645","Pupusas, Beans, restaurant item, Tony's Restaurant and Cantina, Houston, TX - NFY0902KV","","","","","Restaurant","","","HOUSTON","Tony's Restaurant and Cantina","TX",""
"334653","Pupusas, Beans, restaurant item, Caballo Viejo Restaurante, Miami, FL - NFY0902IG","","","","","Restaurant","","","MIAMI","Caballo Viejo Restaurante","FL",""
"334654","Pupusas, Beans, restaurant item, Gladys Pupuseria, Ontario, CA - NFY0902IK","","","","","Restaurant","",""," Lenexa","Gladys Pupuseria","KS",""
"334662","Pupusas, Beans, restaurant item, Costa Del Sol Restaurant, Austin, TX - NFY0902IL","","","","","Restaurant","","","AUSTIN ","Costa Del Sol Restaurant","TX",""
"334663","Pupusas, Beans, restaurant item, Costa Del Sol Restaurant, Austin, TX - NFY0902IQ","","","","","Restaurant","","","AUSTIN ","Costa Del Sol Restaurant","TX",""
"334664","Pupusas, Beans, restaurant item, Costa Del Sol Restaurant, Austin, TX - NFY0902IJ","","","","","Restaurant","","","AUSTIN ","Costa Del Sol Restaurant","TX",""
"334665","Pupusas, Beans, restaurant item, Costa Del Sol Restaurant, Austin, TX - NFY0902II","","","","","Restaurant","","","AUSTIN ","Costa Del Sol Restaurant","TX",""
"334682","Pupusas, Beans, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902KB","","","","","Restaurant","","","HACIENDA HEIGHTS","El Curtido","CA",""
"334683","Pupusas, Beans, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902KA","","","","","Restaurant","","","HACIENDA HEIGHTS","El Curtido","CA",""
"334684","Pupusas, Beans, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902KJ","","","","","Restaurant","","","HACIENDA HEIGHTS","El Curtido","CA",""
"334685","Pupusas, Beans, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902KI","","","","","Restaurant","","","HACIENDA HEIGHTS","El Curtido","CA",""
"334703","Pupusas, Beans, restaurant item, Resaurante Los Chorros, Wheaton, MD - NFY0902IR","","","","","Restaurant","","","WHEATON ","Resaurante Los Chorros","MD",""
"334704","Pupusas, Beans, restaurant item, La Fonda, Deming, NM - NFY0902IN","","","","","Restaurant","","","DEMING ","La Fonda","NM",""
"334722","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-3)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334723","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-3 )","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334726","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-14)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334727","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-15)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334728","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-20)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334729","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-21)","","","","","Point of Production","","","Corpus Christi","Sam Kane Beef Processors","TX",""
"334730","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-26)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334731","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-27)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334732","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-33)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334733","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-34)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334734","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-4)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334735","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-8)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334736","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-9)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334737","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-14 )","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334738","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-15 )","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334739","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-20)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334740","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-21)","","","","","Point of Production","","","Corpus Christi","Sam Kane Beef Processors","TX",""
"334741","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-26)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334742","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-27)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334743","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-33)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334744","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-34)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334745","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-4 )","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334746","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-8 )","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334747","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-9 )","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334753","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-1)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334754","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-12)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334755","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-13)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
