"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"45465","746785","330459","","","","","","","","","",""
"45467","746785","330509","","","","","","","","","",""
"45471","746785","330624","","","","","","","","","",""
"45478","746785","330795","","","","","","","","","",""
"45466","746785","330500","","","","","","","","","",""
"45480","746785","330838","","","","","","","","","",""
"45468","746785","330519","","","","","","","","","",""
"45479","746785","330817","","","","","","","","","",""
"46456","746952","746919","","","","","","","","","",""
"46452","746952","746889","","","","","","","","","",""
"46449","746952","746867","","","","","","","","","",""
"46437","746952","746786","","","","","","","","","",""
"46446","746952","746845","","","","","","","","","",""
"46458","746952","746934","","","","","","","","","",""
"46454","746952","746904","","","","","","","","","",""
"46445","746952","746837","","","","","","","","","",""
"46438","746952","746792","","","","","","","","","",""
"46459","746952","746943","","","","","","","","","",""
"46450","746952","746874","","","","","","","","","",""
"46447","746952","746852","","","","","","","","","",""
"46453","746952","746896","","","","","","","","","",""
"46442","746952","746816","","","","","","","","","",""
"46455","746952","746912","","","","","","","","","",""
"46443","746952","746822","","","","","","","","","",""
"46444","746952","746830","","","","","","","","","",""
"46439","746952","746798","","","","","","","","","",""
"46448","746952","746859","","","","","","","","","",""
"46457","746952","746926","","","","","","","","","",""
"46451","746952","746882","","","","","","","","","",""
"46441","746952","746810","","","","","","","","","",""
"46440","746952","746804","","","","","","","","","",""
"46489","747429","747141","","","","","","","","","",""
"46493","747429","747166","","","","","","","","","",""
"46490","747429","747148","","","","","","","","","",""
"46507","747429","747250","","","","","","","","","",""
"46472","747429","747028","","","","","","","","","",""
"46461","747429","746960","","","","","","","","","",""
"46482","747429","747096","","","","","","","","","",""
"46486","747429","747121","","","","","","","","","",""
"46532","747429","747422","","","","","","","","","",""
"46485","747429","747115","","","","","","","","","",""
"46513","747429","747289","","","","","","","","","",""
"46496","747429","747184","","","","","","","","","",""
"46506","747429","747244","","","","","","","","","",""
"46519","747429","747331","","","","","","","","","",""
"46470","747429","747014","","","","","","","","","",""
"46477","747429","747061","","","","","","","","","",""
"46518","747429","747324","","","","","","","","","",""
"46463","747429","746973","","","","","","","","","",""
"46465","747429","746985","","","","","","","","","",""
"46460","747429","746953","","","","","","","","","",""
"46497","747429","747190","","","","","","","","","",""
"46526","747429","747380","","","","","","","","","",""
"46483","747429","747102","","","","","","","","","",""
"46508","747429","747256","","","","","","","","","",""
"46464","747429","746979","","","","","","","","","",""
"46500","747429","747208","","","","","","","","","",""
"46498","747429","747196","","","","","","","","","",""
"46467","747429","746997","","","","","","","","","",""
"46481","747429","747090","","","","","","","","","",""
"46494","747429","747172","","","","","","","","","",""
"46514","747429","747296","","","","","","","","","",""
"46512","747429","747282","","","","","","","","","",""
"46515","747429","747303","","","","","","","","","",""
"46523","747429","747359","","","","","","","","","",""
"46475","747429","747048","","","","","","","","","",""
"46509","747429","747262","","","","","","","","","",""
"46468","747429","747002","","","","","","","","","",""
"46525","747429","747373","","","","","","","","","",""
"46505","747429","747238","","","","","","","","","",""
"46476","747429","747055","","","","","","","","","",""
"46484","747429","747109","","","","","","","","","",""
"46480","747429","747082","","","","","","","","","",""
"46522","747429","747352","","","","","","","","","",""
"46466","747429","746992","","","","","","","","","",""
"46510","747429","747268","","","","","","","","","",""
"46503","747429","747226","","","","","","","","","",""
"46499","747429","747202","","","","","","","","","",""
"46471","747429","747021","","","","","","","","","",""
"46521","747429","747345","","","","","","","","","",""
"46502","747429","747220","","","","","","","","","",""
"46504","747429","747232","","","","","","","","","",""
"46524","747429","747366","","","","","","","","","",""
"46469","747429","747007","","","","","","","","","",""
"46517","747429","747317","","","","","","","","","",""
"46478","747429","747068","","","","","","","","","",""
"46473","747429","747035","","","","","","","","","",""
"46491","747429","747154","","","","","","","","","",""
"46530","747429","747408","","","","","","","","","",""
"46462","747429","746966","","","","","","","","","",""
"46479","747429","747075","","","","","","","","","",""
"46528","747429","747394","","","","","","","","","",""
"46492","747429","747160","","","","","","","","","",""
"46511","747429","747275","","","","","","","","","",""
"46531","747429","747415","","","","","","","","","",""
"46487","747429","747128","","","","","","","","","",""
"46501","747429","747214","","","","","","","","","",""
"46529","747429","747401","","","","","","","","","",""
"46527","747429","747387","","","","","","","","","",""
"46474","747429","747041","","","","","","","","","",""
"46488","747429","747135","","","","","","","","","",""
"46516","747429","747310","","","","","","","","","",""
"46520","747429","747338","","","","","","","","","",""
"46495","747429","747178","","","","","","","","","",""
"46152","747430","335776","","","","","","","","","",""
"46151","747430","335775","","","","","","","","","",""
"46299","747431","335928","","","","","","","","","",""
"46300","747431","335929","","","","","","","","","",""
"45808","747432","335427","","","","","","","","","",""
"45807","747432","335426","","","","","","","","","",""
"45806","747433","335424","","","","","","","","","",""
"45805","747433","335423","","","","","","","","","",""
"45813","747434","335434","","","","","","","","","",""
"45819","747434","335440","","","","","","","","","",""
"45817","747434","335438","","","","","","","","","",""
"45814","747434","335435","","","","","","","","","",""
"45816","747434","335437","","","","","","","","","",""
"45820","747434","335441","","","","","","","","","",""
"45815","747434","335436","","","","","","","","","",""
"45818","747434","335439","","","","","","","","","",""
"46158","747435","335784","","","","","","","","","",""
"46157","747435","335783","","","","","","","","","",""
"45811","747436","335431","","","","","","","","","",""
"45812","747436","335432","","","","","","","","","",""
"45809","747436","335429","","","","","","","","","",""
"45810","747436","335430","","","","","","","","","",""
"46153","747437","335778","","","","","","","","","",""
"46156","747437","335781","","","","","","","","","",""
"46154","747437","335779","","","","","","","","","",""
"46155","747437","335780","","","","","","","","","",""
"45803","747438","335420","","","","","","","","","",""
"45804","747438","335421","","","","","","","","","",""
"45631","747439","335246","","","","","","","","","",""
"45670","747439","335285","","","","","","","","","",""
"45686","747439","335301","","","","","","","","","",""
"45633","747439","335248","","","","","","","","","",""
"45673","747439","335288","","","","","","","","","",""
"45654","747439","335269","","","","","","","","","",""
"45687","747439","335302","","","","","","","","","",""
"45635","747439","335250","","","","","","","","","",""
"45647","747439","335262","","","","","","","","","",""
"45672","747439","335287","","","","","","","","","",""
"45656","747439","335271","","","","","","","","","",""
"45641","747439","335256","","","","","","","","","",""
"45652","747439","335267","","","","","","","","","",""
"45662","747439","335277","","","","","","","","","",""
"45671","747439","335286","","","","","","","","","",""
"45637","747439","335252","","","","","","","","","",""
"45669","747439","335284","","","","","","","","","",""
"45660","747439","335275","","","","","","","","","",""
"45645","747439","335260","","","","","","","","","",""
"45674","747439","335289","","","","","","","","","",""
"45664","747439","335279","","","","","","","","","",""
"45678","747439","335293","","","","","","","","","",""
"45646","747439","335261","","","","","","","","","",""
"45688","747439","335303","","","","","","","","","",""
"45644","747439","335259","","","","","","","","","",""
"45634","747439","335249","","","","","","","","","",""
"45689","747439","335304","","","","","","","","","",""
"45643","747439","335258","","","","","","","","","",""
"45661","747439","335276","","","","","","","","","",""
"45636","747439","335251","","","","","","","","","",""
"45649","747439","335264","","","","","","","","","",""
"45651","747439","335266","","","","","","","","","",""
"45638","747439","335253","","","","","","","","","",""
"45648","747439","335263","","","","","","","","","",""
"45655","747439","335270","","","","","","","","","",""
"45683","747439","335298","","","","","","","","","",""
"45642","747439","335257","","","","","","","","","",""
"45657","747439","335272","","","","","","","","","",""
"45675","747439","335290","","","","","","","","","",""
"45668","747439","335283","","","","","","","","","",""
"45650","747439","335265","","","","","","","","","",""
"45665","747439","335280","","","","","","","","","",""
"45679","747439","335294","","","","","","","","","",""
"45684","747439","335299","","","","","","","","","",""
"45680","747439","335295","","","","","","","","","",""
"45639","747439","335254","","","","","","","","","",""
"45653","747439","335268","","","","","","","","","",""
"45676","747439","335291","","","","","","","","","",""
"45667","747439","335282","","","","","","","","","",""
"45663","747439","335278","","","","","","","","","",""
"45685","747439","335300","","","","","","","","","",""
"45632","747439","335247","","","","","","","","","",""
"45640","747439","335255","","","","","","","","","",""
"45677","747439","335292","","","","","","","","","",""
"45681","747439","335296","","","","","","","","","",""
"45690","747439","335305","","","","","","","","","",""
"45666","747439","335281","","","","","","","","","",""
"45659","747439","335274","","","","","","","","","",""
"45658","747439","335273","","","","","","","","","",""
"45682","747439","335297","","","","","","","","","",""
"45630","747440","335244","","","","","","","","","",""
"45629","747440","335243","","","","","","","","","",""
"45628","747440","335242","","","","","","","","","",""
"45627","747440","335241","","","","","","","","","",""
"45790","747441","335406","","","","","","","","","",""
"45773","747441","335389","","","","","","","","","",""
"45741","747441","335357","","","","","","","","","",""
"45736","747441","335352","","","","","","","","","",""
"45728","747441","335344","","","","","","","","","",""
"45796","747441","335412","","","","","","","","","",""
"45724","747441","335340","","","","","","","","","",""
"45751","747441","335367","","","","","","","","","",""
"45752","747441","335368","","","","","","","","","",""
"45756","747441","335372","","","","","","","","","",""
"45782","747441","335398","","","","","","","","","",""
"45721","747441","335337","","","","","","","","","",""
"45727","747441","335343","","","","","","","","","",""
"45716","747441","335332","","","","","","","","","",""
"45775","747441","335391","","","","","","","","","",""
"45771","747441","335387","","","","","","","","","",""
"45704","747441","335320","","","","","","","","","",""
"45793","747441","335409","","","","","","","","","",""
"45702","747441","335318","","","","","","","","","",""
"45761","747441","335377","","","","","","","","","",""
"45799","747441","335415","","","","","","","","","",""
"45792","747441","335408","","","","","","","","","",""
"45794","747441","335410","","","","","","","","","",""
"45701","747441","335317","","","","","","","","","",""
"45788","747441","335404","","","","","","","","","",""
"45784","747441","335400","","","","","","","","","",""
"45730","747441","335346","","","","","","","","","",""
"45732","747441","335348","","","","","","","","","",""
"45696","747441","335312","","","","","","","","","",""
"45764","747441","335380","","","","","","","","","",""
"45745","747441","335361","","","","","","","","","",""
"45776","747441","335392","","","","","","","","","",""
"45712","747441","335328","","","","","","","","","",""
"45754","747441","335370","","","","","","","","","",""
"45765","747441","335381","","","","","","","","","",""
"45746","747441","335362","","","","","","","","","",""
"45700","747441","335316","","","","","","","","","",""
"45706","747441","335322","","","","","","","","","",""
"45801","747441","335417","","","","","","","","","",""
"45768","747441","335384","","","","","","","","","",""
"45744","747441","335360","","","","","","","","","",""
"45723","747441","335339","","","","","","","","","",""
"45780","747441","335396","","","","","","","","","",""
"45755","747441","335371","","","","","","","","","",""
"45729","747441","335345","","","","","","","","","",""
"45758","747441","335374","","","","","","","","","",""
"45770","747441","335386","","","","","","","","","",""
"45742","747441","335358","","","","","","","","","",""
"45774","747441","335390","","","","","","","","","",""
"45785","747441","335401","","","","","","","","","",""
"45748","747441","335364","","","","","","","","","",""
"45715","747441","335331","","","","","","","","","",""
"45719","747441","335335","","","","","","","","","",""
"45709","747441","335325","","","","","","","","","",""
"45781","747441","335397","","","","","","","","","",""
"45769","747441","335385","","","","","","","","","",""
"45802","747441","335418","","","","","","","","","",""
"45725","747441","335341","","","","","","","","","",""
"45737","747441","335353","","","","","","","","","",""
"45787","747441","335403","","","","","","","","","",""
"45738","747441","335354","","","","","","","","","",""
"45783","747441","335399","","","","","","","","","",""
"45772","747441","335388","","","","","","","","","",""
"45692","747441","335308","","","","","","","","","",""
"45693","747441","335309","","","","","","","","","",""
"45691","747441","335307","","","","","","","","","",""
"45694","747441","335310","","","","","","","","","",""
"45800","747441","335416","","","","","","","","","",""
"45763","747441","335379","","","","","","","","","",""
"45791","747441","335407","","","","","","","","","",""
"45695","747441","335311","","","","","","","","","",""
"45740","747441","335356","","","","","","","","","",""
"45722","747441","335338","","","","","","","","","",""
"45735","747441","335351","","","","","","","","","",""
"45714","747441","335330","","","","","","","","","",""
"45726","747441","335342","","","","","","","","","",""
"45798","747441","335414","","","","","","","","","",""
"45697","747441","335313","","","","","","","","","",""
"45705","747441","335321","","","","","","","","","",""
"45713","747441","335329","","","","","","","","","",""
"45720","747441","335336","","","","","","","","","",""
"45795","747441","335411","","","","","","","","","",""
"45779","747441","335395","","","","","","","","","",""
"45757","747441","335373","","","","","","","","","",""
"45739","747441","335355","","","","","","","","","",""
"45759","747441","335375","","","","","","","","","",""
"45753","747441","335369","","","","","","","","","",""
"45707","747441","335323","","","","","","","","","",""
"45747","747441","335363","","","","","","","","","",""
"45698","747441","335314","","","","","","","","","",""
"45708","747441","335324","","","","","","","","","",""
"45711","747441","335327","","","","","","","","","",""
"45743","747441","335359","","","","","","","","","",""
"45731","747441","335347","","","","","","","","","",""
"45760","747441","335376","","","","","","","","","",""
"45789","747441","335405","","","","","","","","","",""
"45767","747441","335383","","","","","","","","","",""
"45778","747441","335394","","","","","","","","","",""
"45750","747441","335366","","","","","","","","","",""
"45734","747441","335350","","","","","","","","","",""
"45797","747441","335413","","","","","","","","","",""
"45786","747441","335402","","","","","","","","","",""
"45699","747441","335315","","","","","","","","","",""
"45718","747441","335334","","","","","","","","","",""
"45762","747441","335378","","","","","","","","","",""
"45733","747441","335349","","","","","","","","","",""
"45703","747441","335319","","","","","","","","","",""
"45710","747441","335326","","","","","","","","","",""
"45777","747441","335393","","","","","","","","","",""
"45749","747441","335365","","","","","","","","","",""
"45717","747441","335333","","","","","","","","","",""
"45766","747441","335382","","","","","","","","","",""
"46294","747442","335922","","","","","","","","","",""
"46291","747442","335919","","","","","","","","","",""
"46298","747442","335926","","","","","","","","","",""
"46297","747442","335925","","","","","","","","","",""
"46290","747442","335918","","","","","","","","","",""
"46296","747442","335924","","","","","","","","","",""
"46288","747442","335916","","","","","","","","","",""
"46292","747442","335920","","","","","","","","","",""
"46295","747442","335923","","","","","","","","","",""
"46287","747442","335915","","","","","","","","","",""
"46293","747442","335921","","","","","","","","","",""
"46286","747442","335914","","","","","","","","","",""
"46289","747442","335917","","","","","","","","","",""
"46285","747442","335913","","","","","","","","","",""
"46089","747443","335712","","","","","","","","","",""
"46115","747443","335738","","","","","","","","","",""
"46111","747443","335734","","","","","","","","","",""
"46139","747443","335762","","","","","","","","","",""
"46105","747443","335728","","","","","","","","","",""
"46144","747443","335767","","","","","","","","","",""
"46124","747443","335747","","","","","","","","","",""
"46087","747443","335710","","","","","","","","","",""
"46129","747443","335752","","","","","","","","","",""
"46093","747443","335716","","","","","","","","","",""
"46081","747443","335704","","","","","","","","","",""
"46141","747443","335764","","","","","","","","","",""
"46086","747443","335709","","","","","","","","","",""
"46109","747443","335732","","","","","","","","","",""
"46142","747443","335765","","","","","","","","","",""
"46091","747443","335714","","","","","","","","","",""
"46130","747443","335753","","","","","","","","","",""
"46104","747443","335727","","","","","","","","","",""
"46133","747443","335756","","","","","","","","","",""
"46131","747443","335754","","","","","","","","","",""
"46147","747443","335770","","","","","","","","","",""
"46135","747443","335758","","","","","","","","","",""
"46098","747443","335721","","","","","","","","","",""
"46102","747443","335725","","","","","","","","","",""
"46108","747443","335731","","","","","","","","","",""
"46134","747443","335757","","","","","","","","","",""
"46136","747443","335759","","","","","","","","","",""
"46132","747443","335755","","","","","","","","","",""
"46078","747443","335701","","","","","","","","","",""
"46112","747443","335735","","","","","","","","","",""
"46150","747443","335773","","","","","","","","","",""
"46138","747443","335761","","","","","","","","","",""
"46077","747443","335700","","","","","","","","","",""
"46095","747443","335718","","","","","","","","","",""
"46122","747443","335745","","","","","","","","","",""
"46100","747443","335723","","","","","","","","","",""
"46120","747443","335743","","","","","","","","","",""
"46128","747443","335751","","","","","","","","","",""
"46082","747443","335705","","","","","","","","","",""
"46114","747443","335737","","","","","","","","","",""
"46076","747443","335699","","","","","","","","","",""
"46140","747443","335763","","","","","","","","","",""
"46088","747443","335711","","","","","","","","","",""
"46075","747443","335698","","","","","","","","","",""
"46097","747443","335720","","","","","","","","","",""
"46085","747443","335708","","","","","","","","","",""
"46074","747443","335697","","","","","","","","","",""
"46146","747443","335769","","","","","","","","","",""
"46143","747443","335766","","","","","","","","","",""
"46080","747443","335703","","","","","","","","","",""
"46149","747443","335772","","","","","","","","","",""
"46125","747443","335748","","","","","","","","","",""
"46119","747443","335742","","","","","","","","","",""
"46099","747443","335722","","","","","","","","","",""
"46148","747443","335771","","","","","","","","","",""
"46096","747443","335719","","","","","","","","","",""
"46079","747443","335702","","","","","","","","","",""
"46107","747443","335730","","","","","","","","","",""
"46121","747443","335744","","","","","","","","","",""
"46092","747443","335715","","","","","","","","","",""
"46090","747443","335713","","","","","","","","","",""
"46118","747443","335741","","","","","","","","","",""
"46101","747443","335724","","","","","","","","","",""
"46137","747443","335760","","","","","","","","","",""
"46116","747443","335739","","","","","","","","","",""
"46094","747443","335717","","","","","","","","","",""
"46145","747443","335768","","","","","","","","","",""
"46084","747443","335707","","","","","","","","","",""
"46123","747443","335746","","","","","","","","","",""
"46106","747443","335729","","","","","","","","","",""
"46126","747443","335749","","","","","","","","","",""
"46113","747443","335736","","","","","","","","","",""
"46127","747443","335750","","","","","","","","","",""
"46073","747443","335696","","","","","","","","","",""
"46083","747443","335706","","","","","","","","","",""
"46103","747443","335726","","","","","","","","","",""
"46110","747443","335733","","","","","","","","","",""
"46117","747443","335740","","","","","","","","","",""
"46201","747444","335828","","","","","","","","","",""
"46247","747444","335874","","","","","","","","","",""
"46198","747444","335825","","","","","","","","","",""
"46268","747444","335895","","","","","","","","","",""
"46272","747444","335899","","","","","","","","","",""
"46199","747444","335826","","","","","","","","","",""
"46238","747444","335865","","","","","","","","","",""
"46237","747444","335864","","","","","","","","","",""
"46263","747444","335890","","","","","","","","","",""
"46259","747444","335886","","","","","","","","","",""
"46270","747444","335897","","","","","","","","","",""
"46260","747444","335887","","","","","","","","","",""
"46230","747444","335857","","","","","","","","","",""
"46250","747444","335877","","","","","","","","","",""
"46204","747444","335831","","","","","","","","","",""
"46205","747444","335832","","","","","","","","","",""
"46267","747444","335894","","","","","","","","","",""
"46271","747444","335898","","","","","","","","","",""
"46279","747444","335906","","","","","","","","","",""
"46246","747444","335873","","","","","","","","","",""
"46222","747444","335849","","","","","","","","","",""
"46283","747444","335910","","","","","","","","","",""
"46255","747444","335882","","","","","","","","","",""
"46208","747444","335835","","","","","","","","","",""
"46228","747444","335855","","","","","","","","","",""
"46277","747444","335904","","","","","","","","","",""
"46211","747444","335838","","","","","","","","","",""
"46236","747444","335863","","","","","","","","","",""
"46221","747444","335848","","","","","","","","","",""
"46195","747444","335822","","","","","","","","","",""
"46281","747444","335908","","","","","","","","","",""
"46202","747444","335829","","","","","","","","","",""
"46214","747444","335841","","","","","","","","","",""
"46275","747444","335902","","","","","","","","","",""
"46256","747444","335883","","","","","","","","","",""
"46253","747444","335880","","","","","","","","","",""
"46254","747444","335881","","","","","","","","","",""
"46245","747444","335872","","","","","","","","","",""
"46257","747444","335884","","","","","","","","","",""
"46244","747444","335871","","","","","","","","","",""
"46209","747444","335836","","","","","","","","","",""
"46224","747444","335851","","","","","","","","","",""
"46212","747444","335839","","","","","","","","","",""
"46239","747444","335866","","","","","","","","","",""
"46220","747444","335847","","","","","","","","","",""
"46284","747444","335911","","","","","","","","","",""
"46249","747444","335876","","","","","","","","","",""
"46215","747444","335842","","","","","","","","","",""
"46235","747444","335862","","","","","","","","","",""
"46225","747444","335852","","","","","","","","","",""
"46274","747444","335901","","","","","","","","","",""
"46217","747444","335844","","","","","","","","","",""
"46252","747444","335879","","","","","","","","","",""
"46240","747444","335867","","","","","","","","","",""
"46273","747444","335900","","","","","","","","","",""
"46269","747444","335896","","","","","","","","","",""
"46241","747444","335868","","","","","","","","","",""
"46216","747444","335843","","","","","","","","","",""
"46218","747444","335845","","","","","","","","","",""
"46266","747444","335893","","","","","","","","","",""
"46278","747444","335905","","","","","","","","","",""
"46231","747444","335858","","","","","","","","","",""
"46196","747444","335823","","","","","","","","","",""
"46229","747444","335856","","","","","","","","","",""
"46206","747444","335833","","","","","","","","","",""
"46223","747444","335850","","","","","","","","","",""
"46276","747444","335903","","","","","","","","","",""
"46232","747444","335859","","","","","","","","","",""
"46234","747444","335861","","","","","","","","","",""
"46243","747444","335870","","","","","","","","","",""
"46200","747444","335827","","","","","","","","","",""
"46233","747444","335860","","","","","","","","","",""
"46219","747444","335846","","","","","","","","","",""
"46282","747444","335909","","","","","","","","","",""
"46242","747444","335869","","","","","","","","","",""
"46265","747444","335892","","","","","","","","","",""
"46264","747444","335891","","","","","","","","","",""
"46191","747444","335818","","","","","","","","","",""
"46181","747444","335808","","","","","","","","","",""
"46162","747444","335789","","","","","","","","","",""
"46187","747444","335814","","","","","","","","","",""
"46194","747444","335821","","","","","","","","","",""
"46176","747444","335803","","","","","","","","","",""
"46180","747444","335807","","","","","","","","","",""
"46161","747444","335788","","","","","","","","","",""
"46174","747444","335801","","","","","","","","","",""
"46190","747444","335817","","","","","","","","","",""
"46159","747444","335786","","","","","","","","","",""
"46169","747444","335796","","","","","","","","","",""
"46189","747444","335816","","","","","","","","","",""
"46188","747444","335815","","","","","","","","","",""
"46193","747444","335820","","","","","","","","","",""
"46183","747444","335810","","","","","","","","","",""
"46166","747444","335793","","","","","","","","","",""
"46178","747444","335805","","","","","","","","","",""
"46168","747444","335795","","","","","","","","","",""
"46171","747444","335798","","","","","","","","","",""
"46175","747444","335802","","","","","","","","","",""
"46185","747444","335812","","","","","","","","","",""
"46165","747444","335792","","","","","","","","","",""
"46172","747444","335799","","","","","","","","","",""
"46164","747444","335791","","","","","","","","","",""
"46192","747444","335819","","","","","","","","","",""
"46186","747444","335813","","","","","","","","","",""
"46184","747444","335811","","","","","","","","","",""
"46179","747444","335806","","","","","","","","","",""
"46177","747444","335804","","","","","","","","","",""
"46173","747444","335800","","","","","","","","","",""
"46170","747444","335797","","","","","","","","","",""
"46160","747444","335787","","","","","","","","","",""
"46163","747444","335790","","","","","","","","","",""
"46167","747444","335794","","","","","","","","","",""
"46182","747444","335809","","","","","","","","","",""
"46248","747444","335875","","","","","","","","","",""
"46197","747444","335824","","","","","","","","","",""
"46227","747444","335854","","","","","","","","","",""
"46261","747444","335888","","","","","","","","","",""
"46262","747444","335889","","","","","","","","","",""
"46280","747444","335907","","","","","","","","","",""
"46213","747444","335840","","","","","","","","","",""
"46258","747444","335885","","","","","","","","","",""
"46203","747444","335830","","","","","","","","","",""
"46251","747444","335878","","","","","","","","","",""
"46207","747444","335834","","","","","","","","","",""
"46226","747444","335853","","","","","","","","","",""
"46210","747444","335837","","","","","","","","","",""
"45939","747445","335561","","","","","","","","","",""
"46012","747445","335634","","","","","","","","","",""
"45896","747445","335518","","","","","","","","","",""
"45937","747445","335559","","","","","","","","","",""
"46072","747445","335694","","","","","","","","","",""
"45979","747445","335601","","","","","","","","","",""
"46059","747445","335681","","","","","","","","","",""
"45998","747445","335620","","","","","","","","","",""
"45906","747445","335528","","","","","","","","","",""
"45887","747445","335509","","","","","","","","","",""
"46013","747445","335635","","","","","","","","","",""
"45996","747445","335618","","","","","","","","","",""
"46034","747445","335656","","","","","","","","","",""
"45991","747445","335613","","","","","","","","","",""
"46010","747445","335632","","","","","","","","","",""
"45891","747445","335513","","","","","","","","","",""
"45852","747445","335474","","","","","","","","","",""
"46035","747445","335657","","","","","","","","","",""
"45949","747445","335571","","","","","","","","","",""
"45986","747445","335608","","","","","","","","","",""
"45826","747445","335448","","","","","","","","","",""
"46070","747445","335692","","","","","","","","","",""
"45871","747445","335493","","","","","","","","","",""
"45839","747445","335461","","","","","","","","","",""
"45857","747445","335479","","","","","","","","","",""
"45993","747445","335615","","","","","","","","","",""
"46049","747445","335671","","","","","","","","","",""
"45960","747445","335582","","","","","","","","","",""
"46067","747445","335689","","","","","","","","","",""
"46038","747445","335660","","","","","","","","","",""
"45880","747445","335502","","","","","","","","","",""
"45983","747445","335605","","","","","","","","","",""
"45918","747445","335540","","","","","","","","","",""
"45946","747445","335568","","","","","","","","","",""
"45917","747445","335539","","","","","","","","","",""
"45836","747445","335458","","","","","","","","","",""
"45923","747445","335545","","","","","","","","","",""
"46025","747445","335647","","","","","","","","","",""
"45898","747445","335520","","","","","","","","","",""
"45862","747445","335484","","","","","","","","","",""
"46018","747445","335640","","","","","","","","","",""
"45859","747445","335481","","","","","","","","","",""
"45894","747445","335516","","","","","","","","","",""
"46003","747445","335625","","","","","","","","","",""
"46061","747445","335683","","","","","","","","","",""
"45955","747445","335577","","","","","","","","","",""
"45908","747445","335530","","","","","","","","","",""
"45982","747445","335604","","","","","","","","","",""
"45900","747445","335522","","","","","","","","","",""
"45984","747445","335606","","","","","","","","","",""
"46064","747445","335686","","","","","","","","","",""
"45915","747445","335537","","","","","","","","","",""
"45965","747445","335587","","","","","","","","","",""
"45945","747445","335567","","","","","","","","","",""
"45942","747445","335564","","","","","","","","","",""
"45829","747445","335451","","","","","","","","","",""
"45823","747445","335445","","","","","","","","","",""
"45940","747445","335562","","","","","","","","","",""
"45831","747445","335453","","","","","","","","","",""
"45866","747445","335488","","","","","","","","","",""
"45835","747445","335457","","","","","","","","","",""
"45873","747445","335495","","","","","","","","","",""
"45994","747445","335616","","","","","","","","","",""
"45841","747445","335463","","","","","","","","","",""
"45885","747445","335507","","","","","","","","","",""
"46001","747445","335623","","","","","","","","","",""
"45844","747445","335466","","","","","","","","","",""
"45934","747445","335556","","","","","","","","","",""
"45976","747445","335598","","","","","","","","","",""
"45975","747445","335597","","","","","","","","","",""
"45969","747445","335591","","","","","","","","","",""
"45825","747445","335447","","","","","","","","","",""
"45963","747445","335585","","","","","","","","","",""
"45879","747445","335501","","","","","","","","","",""
"46024","747445","335646","","","","","","","","","",""
"45861","747445","335483","","","","","","","","","",""
"46060","747445","335682","","","","","","","","","",""
"45935","747445","335557","","","","","","","","","",""
"45971","747445","335593","","","","","","","","","",""
"46032","747445","335654","","","","","","","","","",""
"45929","747445","335551","","","","","","","","","",""
"46008","747445","335630","","","","","","","","","",""
"45911","747445","335533","","","","","","","","","",""
"45886","747445","335508","","","","","","","","","",""
"45828","747445","335450","","","","","","","","","",""
"45882","747445","335504","","","","","","","","","",""
"46029","747445","335651","","","","","","","","","",""
"46037","747445","335659","","","","","","","","","",""
"45863","747445","335485","","","","","","","","","",""
"46009","747445","335631","","","","","","","","","",""
"45855","747445","335477","","","","","","","","","",""
"46069","747445","335691","","","","","","","","","",""
"45899","747445","335521","","","","","","","","","",""
"45990","747445","335612","","","","","","","","","",""
"45870","747445","335492","","","","","","","","","",""
"46039","747445","335661","","","","","","","","","",""
"45905","747445","335527","","","","","","","","","",""
"45956","747445","335578","","","","","","","","","",""
"45874","747445","335496","","","","","","","","","",""
"45854","747445","335476","","","","","","","","","",""
"46055","747445","335677","","","","","","","","","",""
"45821","747445","335443","","","","","","","","","",""
"45916","747445","335538","","","","","","","","","",""
"45974","747445","335596","","","","","","","","","",""
"45903","747445","335525","","","","","","","","","",""
"45856","747445","335478","","","","","","","","","",""
"45925","747445","335547","","","","","","","","","",""
"46046","747445","335668","","","","","","","","","",""
"45967","747445","335589","","","","","","","","","",""
"46048","747445","335670","","","","","","","","","",""
"45952","747445","335574","","","","","","","","","",""
"45977","747445","335599","","","","","","","","","",""
"45869","747445","335491","","","","","","","","","",""
"45884","747445","335506","","","","","","","","","",""
"45888","747445","335510","","","","","","","","","",""
"46030","747445","335652","","","","","","","","","",""
"45910","747445","335532","","","","","","","","","",""
"46050","747445","335672","","","","","","","","","",""
"46066","747445","335688","","","","","","","","","",""
"45865","747445","335487","","","","","","","","","",""
"45833","747445","335455","","","","","","","","","",""
"45848","747445","335470","","","","","","","","","",""
"45830","747445","335452","","","","","","","","","",""
"45943","747445","335565","","","","","","","","","",""
"45938","747445","335560","","","","","","","","","",""
"45893","747445","335515","","","","","","","","","",""
"45824","747445","335446","","","","","","","","","",""
"45933","747445","335555","","","","","","","","","",""
"45947","747445","335569","","","","","","","","","",""
"46011","747445","335633","","","","","","","","","",""
"46026","747445","335648","","","","","","","","","",""
"45876","747445","335498","","","","","","","","","",""
"45970","747445","335592","","","","","","","","","",""
"45883","747445","335505","","","","","","","","","",""
"46068","747445","335690","","","","","","","","","",""
"45973","747445","335595","","","","","","","","","",""
"45936","747445","335558","","","","","","","","","",""
